credit,summe_einnahmen,summe_ausgaben,frei_verfuegbares_einkommen,verhaeltnis_einkommen_zu_rate,laufzeit,kreditbetrag,score_wert,schufa_score,anzahl_kinder,anzahl_personen,anzahl_kfz,beschaeftigungs_art,anrede,familienstand,wohnsituation,einkommen_unselbstaendig,rente,ein_unterhalt,kindergeld,ein_miete,sonstiges,aus_miete,wohnnebenkosten,aus_unterhalt,kranken_pflege_versicherung,lebensversicherung,baufinanzierung,bausparen,beschaeftigt_seit,alter,wohnhaft
ABGELEHNT,4088.0,3277.56944444444,810.0,0.6,84,15000.0,186,9789,2,4,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,3700.0,0.0,0.0,388.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,1150.0,0.0,2014-01-01 00:00:00,41.0,5.0
ABGELEHNT,2200.0,1646.0,554.0,0.65,60,17000.0,264,9871,0,1,1,ARBEITER,FRAU,GESCHIEDEN,MIETE,2200.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,1990-01-01 00:00:00,54.0,11.0
ABGELEHNT,6000.0,2100.0,3900.0,0.65,12,14000.0,-26,9732,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,6000.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05-01 00:00:00,27.0,16.0
ABGELEHNT,3500.0,3500.0,0.0,0.6,72,12000.0,349,9872,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,3500.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1500.0,0.0,0.0,0.0,0.0,1991-02-01 00:00:00,54.0,2.0
ABGELEHNT,1594.0,850.0,744.0,0.65,24,8000.0,-36,9816,1,2,1,ANGESTELLTER,FRAU,GESCHIEDEN,SONSTIGES,1400.0,0.0,0.0,192.0,0.0,,,,0.0,,0.0,0.0,0.0,2017-06-01 00:00:00,40.0,4.0
ABGELEHNT,2332.0,1600.0,732.0,0.65,36,10000.0,384,9958,1,3,1,BEAMTER,FRAU,VERHEIRATET,EIGENTUM,1688.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1987-09-01 00:00:00,48.0,21.0
ABGELEHNT,3538.0,2775.0,763.0,0.6,84,33000.0,189,9900,2,3,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,2630.0,0.0,520.0,388.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,2010-11-01 00:00:00,41.0,6.0
ABGELEHNT,1950.0,1150.0,800.0,0.6,72,15000.0,288,9895,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,1950.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-01 00:00:00,53.0,14.0
ABGELEHNT,4111.0,3310.0,801.0,0.45,60,15000.0,267,9782,1,3,1,SELBSTAENDIG,HERR,VERHEIRATET,MIETE,,0.0,0.0,194.0,0.0,0.0,1260.0,0.0,0.0,529.0,300.0,0.0,0.0,1999-10-01 00:00:00,58.0,2.0
ABGELEHNT,1624.0,650.0,974.0,0.6,84,19400.0,392,9951,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,SONSTIGES,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-01-01 00:00:00,59.0,19.0
ABGELEHNT,1824.0,1450.0,374.0,0.65,48,5000.0,71,9829,1,2,1,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,1630.0,0.0,0.0,192.0,0.0,,600.0,,0.0,,0.0,0.0,0.0,2012-02-01 00:00:00,44.0,5.0
ABGELEHNT,1675.0,1223.0,452.0,0.65,60,10000.0,373,9824,0,2,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,MIETE,1675.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,85.0,0.0,0.0,2017-01-01 00:00:00,56.0,20.0
ABGELEHNT,4500.0,1001.0,3499.0,0.6,84,20000.0,446,9973,0,1,1,BEAMTER,HERR,GESCHIEDEN,EIGENTUM,4500.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,2004-09-01 00:00:00,58.0,30.0
ABGELEHNT,4700.0,2745.7916666666697,1954.0,0.65,60,25000.0,351,9752,0,1,2,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,3200.0,0.0,0.0,0.0,0.0,1500.0,800.0,0.0,350.0,0.0,0.0,0.0,0.0,2016-04-01 00:00:00,57.0,10.0
ABGELEHNT,1778.0,901.0,877.0,0.45,24,5000.0,67,9871,0,2,0,SELBSTAENDIG,HERR,VERHEIRATET,MIETE,,,,,,,400.0,,,1.0,,,,2010-12-01 00:00:00,36.0,4.0
ABGELEHNT,1874.0,1450.0,424.0,0.6,84,18000.0,75,9843,1,2,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,1360.0,0.0,320.0,194.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-01 00:00:00,41.0,8.0
ABGELEHNT,1888.0,1666.66666666667,221.0,0.65,60,5000.0,21,9909,2,3,0,ANGESTELLTER,HERR,LEDIG,SONSTIGES,1500.0,0.0,0.0,388.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-01 00:00:00,37.0,1.0
ABGELEHNT,3888.0,3050.0,838.0,0.65,60,15000.0,86,9804,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3500.0,0.0,0.0,388.0,0.0,0.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-01 00:00:00,46.0,7.0
ABGELEHNT,1900.0,1100.0,800.0,0.65,60,5000.0,-149,9632,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,1900.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-01 00:00:00,31.0,1.0
ABGELEHNT,3543.0,2510.0,1033.0,0.6,84,21000.0,361,9835,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3543.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-07-01 00:00:00,55.0,3.0
ABGELEHNT,1430.0,1235.0,195.0,0.65,48,5000.0,39,9916,0,2,1,ARBEITER,HERR,LEBENSGEMEINSCHAFT,MIETE,1430.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,25.0,0.0,0.0,2011-04-01 00:00:00,35.0,9.0
ABGELEHNT,1900.0,1642.2380952381,257.0,0.6,84,10000.0,126,9701,0,1,1,ARBEITER,HERR,LEDIG,MIETE,1900.0,0.0,0.0,0.0,0.0,,450.0,,447.0,,0.0,0.0,0.0,2015-04-01 00:00:00,40.0,4.0
ABGELEHNT,1850.0,1532.0,318.0,0.6,72,12000.0,117,9781,0,1,0,ANGESTELLTER,FRAU,LEDIG,MIETE,1850.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-04-01 00:00:00,40.0,5.0
ABGELEHNT,2694.0,2150.0,544.0,0.65,48,15000.0,121,9800,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2500.0,0.0,0.0,194.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,863.0,0.0,2010-11-01 00:00:00,31.0,3.0
ABGELEHNT,1715.0,1026.0,689.0,0.65,48,10000.0,291,9908,0,1,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,1715.0,0.0,0.0,0.0,0.0,,,200.0,0.0,,0.0,176.0,0.0,2016-05-01 00:00:00,60.0,10.0
ABGELEHNT,3964.0,3618.0,346.0,0.6,84,15000.0,51,9810,4,5,1,ANGESTELLTER,FRAU,LEDIG,EIGENTUM,2274.0,0.0,914.0,813.0,0.0,0.0,0.0,480.0,0.0,0.0,95.0,300.0,0.0,1995-04-01 00:00:00,44.0,15.0
ABGELEHNT,3010.0,2372.0,638.0,0.65,60,20000.0,175,9906,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2650.0,0.0,0.0,0.0,600.0,0.0,0.0,300.0,0.0,0.0,0.0,769.0,315.0,2014-06-01 00:00:00,42.0,8.0
ABGELEHNT,2000.0,1410.0,590.0,0.65,36,6000.0,-6,9829,0,2,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,MIETE,2000.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-01 00:00:00,29.0,3.0
ABGELEHNT,5353.0,1651.0,3702.0,0.6,84,40000.0,-52,9858,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,5353.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-01 00:00:00,32.0,3.0
ABGELEHNT,1450.0,1099.0,351.0,0.65,48,10000.0,331,9942,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,MIETE,1450.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,29.0,0.0,0.0,0.0,2009-09-01 00:00:00,60.0,2.0
ABGELEHNT,2850.0,1670.0,1180.0,0.4,12,5000.0,-113,9786,0,1,1,BEAMTER,HERR,LEDIG,MIETE,2850.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,10.0,100.0,0.0,0.0,2010-10-01 00:00:00,30.0,1.0
ABGELEHNT,2582.0,2001.0,581.0,0.6,84,25000.0,89,9773,3,5,1,ANGESTELLTER,HERR,VERHEIRATET,SONSTIGES,2000.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-01 00:00:00,41.0,7.0
ABGELEHNT,3994.0,3280.40476190476,713.0,0.65,60,16000.0,246,9943,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,3400.0,0.0,0.0,194.0,0.0,400.0,0.0,250.0,0.0,0.0,0.0,980.0,0.0,1999-09-01 00:00:00,51.0,16.0
ABGELEHNT,3289.0,2280.0,1009.0,0.65,60,13000.0,110,9883,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3095.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,350.0,0.0,0.0,0.0,2014-01-01 00:00:00,36.0,6.0
ABGELEHNT,1636.0,1270.0,366.0,0.6,84,15800.0,93,9772,0,1,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,2011-10-01 00:00:00,32.0,5.0
ABGELEHNT,3600.0,1435.0,2165.0,0.6,48,40000.0,221,9812,1,3,0,ANGESTELLTER,FRAU,VERHEIRATET,SONSTIGES,3406.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,2010-10-01 00:00:00,46.0,12.0
ABGELEHNT,1700.0,650.0,1050.0,0.6,84,20400.0,31,9776,0,2,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,ELTERN,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-01 00:00:00,29.0,23.0
ABGELEHNT,4799.0,3340.0,1459.0,0.6,48,30000.0,199,9805,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,4799.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,50.0,0.0,0.0,2008-09-01 00:00:00,38.0,2.0
ABGELEHNT,1870.0,1428.0,442.0,0.65,36,8000.0,380,9853,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,1870.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,2007-09-01 00:00:00,54.0,12.0
ABGELEHNT,7611.0,2746.0,4865.0,0.45,60,10000.0,400,9721,0,2,1,SELBSTAENDIG,HERR,VERHEIRATET,MIETE,,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,676.0,0.0,0.0,0.0,2007-07-01 00:00:00,56.0,8.0
ABGELEHNT,6100.0,3841.6666666666706,2258.0,0.6,60,45000.0,242,9724,0,2,0,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,MIETE,4600.0,0.0,0.0,0.0,0.0,1500.0,1800.0,0.0,0.0,0.0,0.0,0.0,75.0,2011-04-01 00:00:00,44.0,3.0
ABGELEHNT,1698.0,1438.0,260.0,0.65,48,6000.0,-84,9897,1,2,0,ANGESTELLTER,FRAU,GETRENNT,EIGENTUM,1350.0,0.0,154.0,194.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,688.0,0.0,2010-09-01 00:00:00,31.0,4.0
ABGELEHNT,4188.0,3020.0,1168.0,0.6,84,35000.0,334,9890,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,3800.0,0.0,0.0,388.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-01 00:00:00,53.0,10.0
ABGELEHNT,5300.0,4982.87081659973,317.0,0.6,84,10000.0,430,9940,0,2,1,BEAMTER,HERR,VERHEIRATET,EIGENTUM,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,200.0,0.0,2897.0,0.0,1985-05-01 00:00:00,58.0,4.0
ABGELEHNT,3524.0,3001.01666666667,522.0,0.6,84,12000.0,220,9894,1,3,1,BEAMTER,FRAU,LEBENSGEMEINSCHAFT,EIGENTUM,2800.0,150.0,380.0,194.0,0.0,0.0,0.0,250.0,0.0,200.0,30.0,850.0,40.0,1995-09-01 00:00:00,40.0,8.0
ABGELEHNT,2909.0,1974.0,935.0,0.65,60,7000.0,139,9872,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2000.0,238.0,0.0,0.0,810.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-10-01 00:00:00,38.0,6.0
ABGELEHNT,3000.0,1400.0,1600.0,0.7,12,5000.0,44,9779,0,1,0,ANGESTELLTER,HERR,LEDIG,MIETE,3000.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-08-01 00:00:00,30.0,2.0
ABGELEHNT,1300.0,650.0,650.0,0.6,72,15000.0,-131,9741,0,1,1,ANGESTELLTER,HERR,LEDIG,SONSTIGES,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-01 00:00:00,32.0,6.0
ABGELEHNT,2100.0,1525.0,575.0,0.6,72,11000.0,417,9811,0,1,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,2100.0,0.0,0.0,0.0,0.0,,,250.0,0.0,,0.0,250.0,20.0,2013-02-01 00:00:00,56.0,14.0
ABGELEHNT,2400.0,1965.0,435.0,0.65,48,10000.0,424,9813,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2400.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-01 00:00:00,54.0,18.0
ABGELEHNT,1660.0,863.994444444444,796.0,0.6,72,7500.0,368,9751,0,2,1,ARBEITER,FRAU,VERHEIRATET,SONSTIGES,1660.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,2007-06-01 00:00:00,49.0,2.0
ABGELEHNT,2694.0,2187.13927738928,506.0,0.6,84,17000.0,208,9837,1,3,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2500.0,0.0,0.0,194.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-08-01 00:00:00,53.0,6.0
ABGELEHNT,5688.0,1861.1111111111102,3826.0,0.6,84,20000.0,198,9928,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2300.0,0.0,0.0,388.0,0.0,3000.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,2000-08-01 00:00:00,38.0,3.0
ABGELEHNT,6000.0,1635.41666666667,4364.0,0.65,60,25000.0,329,9954,0,1,1,ANGESTELLTER,HERR,LEDIG,SONSTIGES,6000.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,2003-11-01 00:00:00,63.0,4.0
ABGELEHNT,4034.0,2458.1111111111104,1575.0,0.65,24,13000.0,42,9919,1,2,1,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,3840.0,0.0,0.0,194.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-06-01 00:00:00,41.0,7.0
ABGELEHNT,2182.0,1575.90277777778,606.0,0.65,60,20000.0,463,9844,0,1,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,1900.0,0.0,0.0,0.0,470.0,,,100.0,0.0,,0.0,500.0,0.0,1998-10-01 00:00:00,55.0,4.0
ABGELEHNT,2100.0,1482.8973843058402,617.0,0.65,60,18000.0,61,9812,0,1,1,ANGESTELLTER,HERR,LEDIG,ELTERN,2100.0,,,,,,,,,300.0,,,,2015-12-01 00:00:00,38.0,11.0
ABGELEHNT,1600.0,1150.0,450.0,0.65,48,5500.0,189,9898,0,1,1,ANGESTELLTER,HERR,GETRENNT,MIETE,1600.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,58.0,0.0,0.0,2002-11-01 00:00:00,46.0,5.0
ABGELEHNT,1484.0,754.5,729.0,0.65,24,6000.0,514,9832,0,2,0,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,1484.0,0.0,0.0,0.0,0.0,,192.0,,0.0,,0.0,0.0,0.0,2009-06-01 00:00:00,61.0,10.0
ABGELEHNT,4282.0,3550.0,732.0,0.6,84,16000.0,143,9875,3,5,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,3700.0,0.0,0.0,588.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,700.0,115.0,1999-09-01 00:00:00,38.0,4.0
ABGELEHNT,2307.0,1532.8973843058402,774.0,0.65,60,20000.0,48,9812,0,1,1,ANGESTELLTER,HERR,LEDIG,ELTERN,2100.0,,,,345.0,,,,,350.0,,,,2016-12-01 00:00:00,38.0,11.0
ABGELEHNT,2552.0,2150.0,402.0,0.65,36,6000.0,300,9872,1,2,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2160.0,0.0,0.0,192.0,330.0,,500.0,,0.0,,0.0,500.0,0.0,2014-11-01 00:00:00,52.0,5.0
ABGELEHNT,1800.0,800.0,1000.0,0.6,72,6000.0,211,9960,0,1,1,ARBEITER,HERR,LEDIG,SONSTIGES,1800.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,2016-08-01 00:00:00,48.0,4.0
ABGELEHNT,2909.0,1974.0,935.0,0.65,48,7000.0,147,9872,0,1,1,ANGESTELLTER,HERR,LEDIG,MIETE,2000.0,238.0,0.0,0.0,810.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-10-01 00:00:00,38.0,6.0
ABGELEHNT,2574.0,2057.0,517.0,0.45,72,10000.0,-35,9636,0,1,1,SELBSTAENDIG,HERR,GESCHIEDEN,MIETE,,,,,,,577.0,,150.0,430.0,,,,2013-04-02 00:00:00,36.0,7.0
ABGELEHNT,1550.0,1050.0,500.0,0.6,72,17000.0,5,9828,0,1,2,ANGESTELLTER,HERR,LEDIG,MIETE,1550.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-05-01 00:00:00,29.0,3.0
ABGELEHNT,2176.0,1745.0,431.0,0.65,60,14000.0,45,9942,0,1,1,ANGESTELLTER,FRAU,LEDIG,MIETE,2176.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-09-01 00:00:00,35.0,5.0
ABGELEHNT,1818.0,1314.0,504.0,0.65,60,6500.0,337,9775,0,1,0,ANGESTELLTER,FRAU,GESCHIEDEN,MIETE,1818.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,52.0,0.0,40.0,2007-06-01 00:00:00,56.0,17.0
ABGELEHNT,3250.0,3026.0,224.0,0.65,48,5500.0,1,9833,0,1,1,ANGESTELLTER,HERR,GETRENNT,EIGENTUM,2500.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,168.0,1672.0,0.0,2016-10-01 00:00:00,34.0,3.0
ABGELEHNT,5394.0,4580.51388888889,813.0,0.65,48,5000.0,194,9943,1,3,1,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,EIGENTUM,5200.0,0.0,0.0,194.0,0.0,0.0,0.0,350.0,0.0,666.0,60.0,1250.0,200.0,2013-07-01 00:00:00,41.0,5.0
ABGELEHNT,1600.0,1291.66666666667,308.0,0.6,84,13000.0,366,9793,0,2,1,ARBEITER,HERR,VERHEIRATET,MIETE,1600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,2001-10-01 00:00:00,55.0,4.0
ABGELEHNT,4261.0,2172.2992424242398,2088.0,0.6,84,20000.0,-15,9809,0,2,1,ARBEITER,HERR,VERHEIRATET,ELTERN,3300.0,541.0,0.0,0.0,700.0,0.0,400.0,0.0,0.0,0.0,0.0,605.0,0.0,2010-05-01 00:00:00,35.0,14.0
ABGELEHNT,2350.0,1375.0,975.0,0.6,84,28200.0,458,9902,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,EIGENTUM,1350.0,0.0,0.0,0.0,0.0,1000.0,0.0,75.0,0.0,0.0,0.0,400.0,0.0,1997-11-01 00:00:00,52.0,5.0
ABGELEHNT,4882.0,3640.0,1242.0,0.65,36,21000.0,119,9959,3,5,1,BEAMTER,HERR,VERHEIRATET,EIGENTUM,4300.0,0.0,0.0,588.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,750.0,0.0,2007-08-01 00:00:00,42.0,8.0
ABGELEHNT,3194.0,2839.23639455782,354.0,0.65,48,7000.0,175,9836,1,3,1,ARBEITER,HERR,VERHEIRATET,EIGENTUM,3000.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,1996-09-01 00:00:00,40.0,6.0
ABGELEHNT,3450.0,2416.0833333333303,1033.0,0.65,36,7000.0,397,9944,0,1,1,ANGESTELLTER,HERR,GESCHIEDEN,EIGENTUM,3100.0,0.0,350.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,910.0,0.0,2017-04-01 00:00:00,53.0,3.0
ABGELEHNT,2150.0,1250.0,900.0,0.65,48,6000.0,89,9892,0,1,0,ARBEITER,HERR,LEDIG,MIETE,2150.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01 00:00:00,40.0,20.0
ABGELEHNT,7102.0,4467.0,2635.0,0.65,48,11690.0,60,9902,3,5,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,5500.0,0.0,0.0,588.0,1700.0,0.0,0.0,400.0,0.0,120.0,60.0,1897.0,0.0,2014-03-01 00:00:00,41.0,2.0
ABGELEHNT,5482.0,4333.0,1149.0,0.6,84,8000.0,272,9869,3,5,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,4300.0,0.0,0.0,588.0,1000.0,0.0,0.0,480.0,83.0,0.0,220.0,1720.0,0.0,2017-01-01 00:00:00,55.0,8.0
ABGELEHNT,1494.0,897.208333333333,596.0,0.6,72,15000.0,79,9688,1,3,1,ANGESTELLTER,FRAU,LEBENSGEMEINSCHAFT,SONSTIGES,1300.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12-01 00:00:00,37.0,4.0
ABGELEHNT,2388.0,1400.0,988.0,0.65,36,20000.0,168,9908,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,SONSTIGES,2000.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-06-01 00:00:00,40.0,15.0
ABGELEHNT,1954.0,1290.0,664.0,0.6,84,12000.0,98,9842,1,2,1,ANGESTELLTER,HERR,LEDIG,MIETE,1760.0,0.0,0.0,194.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-07-01 00:00:00,36.0,3.0
ABGELEHNT,1730.0,1555.83333333333,174.0,0.65,48,5000.0,197,9763,2,3,1,ANGESTELLTER,FRAU,LEDIG,MIETE,1342.0,0.0,0.0,388.0,0.0,0.0,360.0,0.0,0.0,0.0,20.0,0.0,0.0,2001-07-01 00:00:00,45.0,12.0
ABGELEHNT,2388.0,1400.0,988.0,0.65,48,20000.0,171,9908,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,SONSTIGES,2000.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-06-01 00:00:00,40.0,15.0
ABGELEHNT,8300.0,1500.0,6800.0,0.6,84,40000.0,424,9842,0,1,1,ANGESTELLTER,HERR,GETRENNT,SONSTIGES,8300.0,0.0,0.0,0.0,0.0,,,,500.0,,700.0,0.0,0.0,2004-04-01 00:00:00,58.0,7.0
ABGELEHNT,2838.0,2325.0,513.0,0.65,36,7000.0,97,9813,2,4,2,ANGESTELLTER,HERR,LEBENSGEMEINSCHAFT,MIETE,2450.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,205.0,0.0,0.0,0.0,0.0,2011-09-01 00:00:00,33.0,1.0
ABGELEHNT,3024.0,2560.0,464.0,0.65,48,13000.0,469,9945,0,2,1,ANGESTELLTER,HERR,VERHEIRATET,EIGENTUM,2700.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.0,0.0,2015-04-01 00:00:00,58.0,11.0
ABGELEHNT,3700.0,1377.0,2323.0,0.6,84,44400.0,94,9780,0,1,1,ANGESTELLTER,HERR,LEDIG,EIGENTUM,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,2016-02-01 00:00:00,43.0,12.0
ABGELEHNT,3234.0,2100.0,1134.0,0.6,72,26000.0,298,9937,2,3,1,ANGESTELLTER,HERR,GESCHIEDEN,EIGENTUM,1500.0,0.0,600.0,388.0,890.0,0.0,0.0,300.0,0.0,0.0,0.0,100.0,0.0,2017-03-01 00:00:00,52.0,11.0
ABGELEHNT,2200.0,1743.0,457.0,0.6,84,20000.0,473,9890,0,2,1,ANGESTELLTER,FRAU,VERHEIRATET,MIETE,2200.0,0.0,0.0,0.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,2002-02-01 00:00:00,57.0,22.0
ABGELEHNT,3219.0,2768.0,451.0,0.6,84,19200.0,122,9784,2,4,1,ANGESTELLTER,HERR,VERHEIRATET,MIETE,2831.0,0.0,0.0,388.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-09-01 00:00:00,40.0,11.0
ABGELEHNT,2800.0,2471.9166666666697,328.0,0.6,84,6000.0,115,9771,0,1,1,ARBEITER,HERR,GETRENNT,MIETE,2800.0,0.0,0.0,0.0,0.0,0.0,820.0,0.0,470.0,0.0,0.0,0.0,0.0,2011-12-01 00:00:00,41.0,7.0
ABGELEHNT,1572.0,948.529411764706,623.0,0.65,48,8500.0,-72,9774,0,1,1,ANGESTELLTER,FRAU,LEDIG,SONSTIGES,1572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-08-01 00:00:00,24.0,4.0
